"","Entry","X2","X","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Tissue.specificity","Induction","Developmental.stage"
"421","Q9BE52","lcl|NW_011934525.1_cds_XP_011434994.1_18",38,"CK5P2_MACFA","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","CDK5RAP2 QflA-15432","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)",862,"","",""
"422","Q9BHM6","lcl|NW_011934598.1_cds_XP_011448182.1_262",94,"OCDH_PECMA","reviewed","Octopine dehydrogenase (OcDH) (EC 1.5.1.11)","odh1","Pecten maximus (King scallop) (Pilgrim's clam)",399,"","",""
"423","Q9BT81","lcl|NW_011934598.1_cds_XP_011448074.1_261",93,"SOX7_HUMAN","reviewed","Transcription factor SOX-7","SOX7","Homo sapiens (Human)",388,"TISSUE SPECIFICITY: Widely expressed in adult and fetal tissues. Present both in mesenchymal and epithelial cells in some adult tissues, including colon. Tends to be down-regulated in prostate adenocarcinomas and colorectal tumors due to promoter hypermethylation. {ECO:0000269|PubMed:11691915, ECO:0000269|PubMed:18819930}.","","DEVELOPMENTAL STAGE: In 8 week-old embryo, expressed in brain, tongue, heart, liver, lung and vertebrae. {ECO:0000269|PubMed:11691915}."
"424","Q9BTT6","lcl|NW_011934589.1_cds_XP_011438404.1_176",68,"LRRC1_HUMAN","reviewed","Leucine-rich repeat-containing protein 1 (LANO adapter protein) (LAP and no PDZ protein)","LRRC1 LANO","Homo sapiens (Human)",524,"TISSUE SPECIFICITY: Expressed strongly in testis and placenta, followed by heart, lung, kidney, thyroid, trachea, colon, prostate and pancreas. {ECO:0000269|PubMed:11440998}.","",""
"425","Q9BTT6","lcl|NW_011934589.1_cds_XP_011438404.1_176",68,"LRRC1_HUMAN","reviewed","Leucine-rich repeat-containing protein 1 (LANO adapter protein) (LAP and no PDZ protein)","LRRC1 LANO","Homo sapiens (Human)",524,"TISSUE SPECIFICITY: Expressed strongly in testis and placenta, followed by heart, lung, kidney, thyroid, trachea, colon, prostate and pancreas. {ECO:0000269|PubMed:11440998}.","",""
"426","Q9BTT6","lcl|NW_011934589.1_cds_XP_011438404.1_176",68,"LRRC1_HUMAN","reviewed","Leucine-rich repeat-containing protein 1 (LANO adapter protein) (LAP and no PDZ protein)","LRRC1 LANO","Homo sapiens (Human)",524,"TISSUE SPECIFICITY: Expressed strongly in testis and placenta, followed by heart, lung, kidney, thyroid, trachea, colon, prostate and pancreas. {ECO:0000269|PubMed:11440998}.","",""
"427","Q9BTT6","lcl|NW_011934589.1_cds_XP_011438404.1_176",68,"LRRC1_HUMAN","reviewed","Leucine-rich repeat-containing protein 1 (LANO adapter protein) (LAP and no PDZ protein)","LRRC1 LANO","Homo sapiens (Human)",524,"TISSUE SPECIFICITY: Expressed strongly in testis and placenta, followed by heart, lung, kidney, thyroid, trachea, colon, prostate and pancreas. {ECO:0000269|PubMed:11440998}.","",""
"428","Q9BUI4","lcl|NW_011934501.1_cds_XP_011445785.1_3",6,"RPC3_HUMAN","reviewed","DNA-directed RNA polymerase III subunit RPC3 (RNA polymerase III subunit C3) (DNA-directed RNA polymerase III subunit C) (RNA polymerase III 62 kDa subunit) (RPC62)","POLR3C","Homo sapiens (Human)",534,"","",""
"429","Q9CZJ2","lcl|NW_011934520.1_cds_XP_011430737.1_12",30,"HS12B_MOUSE","reviewed","Heat shock 70 kDa protein 12B","Hspa12b","Mus musculus (Mouse)",685,"TISSUE SPECIFICITY: Expressed most strongly in heart with little or no expression in other tissues. In the aorta, preferentially expressed in lesions. {ECO:0000269|PubMed:12552099}.","",""
"430","Q9D483","lcl|NW_011934501.1_cds_XP_011445785.1_3",8,"RPC3_MOUSE","reviewed","DNA-directed RNA polymerase III subunit RPC3 (RNA polymerase III subunit C3) (DNA-directed RNA polymerase III subunit C)","Polr3c","Mus musculus (Mouse)",533,"","",""
"431","Q9D853","lcl|NW_011934575.1_cds_XP_011433606.1_138",175,"EFMT2_MOUSE","reviewed","EEF1A lysine methyltransferase 2 (EC 2.1.1.-) (Methyltransferase-like protein 10) (Protein-lysine N-methyltransferase Mettl10)","Eef1akmt2 Mettl10","Mus musculus (Mouse)",244,"","",""
"432","Q9ESN4","lcl|NW_011934613.1_cds_XP_019930286.1_313",113,"C1QL3_MOUSE","reviewed","Complement C1q-like protein 3 (C1q and tumor necrosis factor-related protein 13) (C1q/TNF-related protein 13) (CTRP13) (Gliacolin)","C1ql3 C1ql Ctrp13","Mus musculus (Mouse)",255,"TISSUE SPECIFICITY: Highly expressed in brain and white adipose tissue. In gonadal fat pad, expressed at lower levels in adipocytes than in the stromal vascular fraction (VSP), which contains preadipocytes, fibroblasts, endothelial cells and occasional immune cells. Expression exhibits sexually dimorphism, with higher levels in females than in males (at protein level). Tends to be up-regulated in adipose tissue from obese males, but not females. Expressed in glial cells. {ECO:0000269|PubMed:21378161}.","INDUCTION: In adipocytes, up-regulated by rosiglitazone, an insulin-sensitizing drug. {ECO:0000269|PubMed:21378161}.",""
"433","Q9H0H0","lcl|NW_011934591.1_cds_XP_019926848.1_202",75,"INT2_HUMAN","reviewed","Integrator complex subunit 2 (Int2)","INTS2 KIAA1287","Homo sapiens (Human)",1204,"","",""
"434","Q9H0H0","lcl|NW_011934591.1_cds_XP_011441732.1_203",75,"INT2_HUMAN","reviewed","Integrator complex subunit 2 (Int2)","INTS2 KIAA1287","Homo sapiens (Human)",1204,"","",""
"435","Q9HCD6","lcl|NW_011934520.1_cds_XP_011429578.1_13",31,"TANC2_HUMAN","reviewed","Protein TANC2 (Tetratricopeptide repeat, ankyrin repeat and coiled-coil domain-containing protein 2)","TANC2 KIAA1148 KIAA1636","Homo sapiens (Human)",1990,"","",""
"436","Q9JJ05","lcl|NW_011934594.1_cds_XP_011444680.1_228",87,"C1GLT_RAT","reviewed","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 (EC 2.4.1.122) (Core 1 O-glycan T-synthase) (Core 1 UDP-galactose:N-acetylgalactosamine-alpha-R beta 1,3-galactosyltransferase 1) (Core 1 beta1,3-galactosyltransferase 1) (C1GalT1) (Core 1 beta3-Gal-T1)","C1galt1","Rattus norvegicus (Rat)",363,"","",""
"437","Q9JLH5","lcl|NW_011934525.1_cds_XP_011433459.1_17",40,"CK5P2_RAT","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","Cdk5rap2","Rattus norvegicus (Rat)",1903,"","",""
"438","Q9JLH5","lcl|NW_011934525.1_cds_XP_011434217.1_14",40,"CK5P2_RAT","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","Cdk5rap2","Rattus norvegicus (Rat)",1903,"","",""
"439","Q9JLH5","lcl|NW_011934525.1_cds_XP_011432688.1_16",40,"CK5P2_RAT","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","Cdk5rap2","Rattus norvegicus (Rat)",1903,"","",""
"440","Q9JLH5","lcl|NW_011934525.1_cds_XP_011434994.1_18",40,"CK5P2_RAT","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","Cdk5rap2","Rattus norvegicus (Rat)",1903,"","",""
"441","Q9JLH5","lcl|NW_011934525.1_cds_XP_011436541.1_15",40,"CK5P2_RAT","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","Cdk5rap2","Rattus norvegicus (Rat)",1903,"","",""
"442","Q9JLH5","lcl|NW_011934525.1_cds_XP_011435774.1_19",40,"CK5P2_RAT","reviewed","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","Cdk5rap2","Rattus norvegicus (Rat)",1903,"","",""
"443","Q9JLI8","lcl|NW_011934558.1_cds_XP_011427644.1_90",137,"SART3_MOUSE","reviewed","Squamous cell carcinoma antigen recognized by T-cells 3 (SART-3) (mSART-3) (Tumor-rejection antigen SART3)","Sart3 Kiaa0156","Mus musculus (Mouse)",962,"TISSUE SPECIFICITY: Ubiquitously expressed, with low level of expression in liver, heart and skeletal (PubMed:10761712). Also detected in hematopoietic cells (at protein level) (PubMed:21447833). {ECO:0000269|PubMed:10761712, ECO:0000269|PubMed:21447833}.","INDUCTION: Up-regulated in proliferating hematopoietic cells. {ECO:0000269|PubMed:21447833}.","DEVELOPMENTAL STAGE: Expressed from early prenatal stages, as early as 7 dpc and increased thereafter. {ECO:0000269|PubMed:10761712}."
"444","Q9JLI8","lcl|NW_011934558.1_cds_XP_011427644.1_90",137,"SART3_MOUSE","reviewed","Squamous cell carcinoma antigen recognized by T-cells 3 (SART-3) (mSART-3) (Tumor-rejection antigen SART3)","Sart3 Kiaa0156","Mus musculus (Mouse)",962,"TISSUE SPECIFICITY: Ubiquitously expressed, with low level of expression in liver, heart and skeletal (PubMed:10761712). Also detected in hematopoietic cells (at protein level) (PubMed:21447833). {ECO:0000269|PubMed:10761712, ECO:0000269|PubMed:21447833}.","INDUCTION: Up-regulated in proliferating hematopoietic cells. {ECO:0000269|PubMed:21447833}.","DEVELOPMENTAL STAGE: Expressed from early prenatal stages, as early as 7 dpc and increased thereafter. {ECO:0000269|PubMed:10761712}."
"445","Q9JMB7","lcl|NW_011934591.1_cds_XP_019927106.1_211",79,"PIWL1_MOUSE","reviewed","Piwi-like protein 1 (EC 3.1.26.-)","Piwil1 Miwi","Mus musculus (Mouse)",862,"TISSUE SPECIFICITY: Expressed in brain. Expressed in testis, specifically in spermatocytes (at protein level). Only detected in germ lineage cells of adult testis. Expressed in male gonads 2 weeks after birth at the initiation of spermatogenesis, but not expressed in female gonads. {ECO:0000269|PubMed:11578866, ECO:0000269|PubMed:12062093, ECO:0000269|PubMed:19377467, ECO:0000269|PubMed:19926723}.","INDUCTION: Expression is activated by MYBL1/A-MYB. {ECO:0000269|PubMed:23523368}.",""
"446","Q9JMB7","lcl|NW_011934591.1_cds_XP_019927152.1_212",79,"PIWL1_MOUSE","reviewed","Piwi-like protein 1 (EC 3.1.26.-)","Piwil1 Miwi","Mus musculus (Mouse)",862,"TISSUE SPECIFICITY: Expressed in brain. Expressed in testis, specifically in spermatocytes (at protein level). Only detected in germ lineage cells of adult testis. Expressed in male gonads 2 weeks after birth at the initiation of spermatogenesis, but not expressed in female gonads. {ECO:0000269|PubMed:11578866, ECO:0000269|PubMed:12062093, ECO:0000269|PubMed:19377467, ECO:0000269|PubMed:19926723}.","INDUCTION: Expression is activated by MYBL1/A-MYB. {ECO:0000269|PubMed:23523368}.",""
"447","Q9JMB7","lcl|NW_011934591.1_cds_XP_011442942.1_213",79,"PIWL1_MOUSE","reviewed","Piwi-like protein 1 (EC 3.1.26.-)","Piwil1 Miwi","Mus musculus (Mouse)",862,"TISSUE SPECIFICITY: Expressed in brain. Expressed in testis, specifically in spermatocytes (at protein level). Only detected in germ lineage cells of adult testis. Expressed in male gonads 2 weeks after birth at the initiation of spermatogenesis, but not expressed in female gonads. {ECO:0000269|PubMed:11578866, ECO:0000269|PubMed:12062093, ECO:0000269|PubMed:19377467, ECO:0000269|PubMed:19926723}.","INDUCTION: Expression is activated by MYBL1/A-MYB. {ECO:0000269|PubMed:23523368}.",""
"448","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011431679.1_117",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"449","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011430784.1_106",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"450","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011430939.1_109",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"451","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011430863.1_110",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"452","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011431755.1_118",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"453","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011431095.1_107",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"454","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011430687.1_108",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"455","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011431328.1_116",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"456","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011431912.1_111",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"457","Q9N0Z4","lcl|NW_011934567.1_cds_XP_019923966.1_119",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"458","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011431018.1_114",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"459","Q9N0Z4","lcl|NW_011934567.1_cds_XP_019924112.1_122",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"460","Q9N0Z4","lcl|NW_011934567.1_cds_XP_019924127.1_123",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"461","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011431167.1_112",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"462","Q9N0Z4","lcl|NW_011934567.1_cds_XP_019923983.1_120",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"463","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011431250.1_115",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"464","Q9N0Z4","lcl|NW_011934567.1_cds_XP_019923816.1_113",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"465","Q9N0Z4","lcl|NW_011934567.1_cds_XP_011431488.1_121",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","",""
"466","Q9N4U5","lcl|NW_011934527.1_cds_XP_011437695.1_20",45,"SMU2_CAEEL","reviewed","Smu-2 suppressor of mec-8 and unc-52 protein (RED homolog) (Suppressor of Mec and Unc defects 2)","smu-2 Y49F6B.4","Caenorhabditis elegans",547,"TISSUE SPECIFICITY: Ubiquitous. {ECO:0000269|PubMed:15254247}.","","DEVELOPMENTAL STAGE: Detected at all stages of development, during early embryogenesis and in oocytes, in larvae and adults. {ECO:0000269|PubMed:15254247}."
"467","Q9NX05","lcl|NW_011934575.1_cds_XP_011433717.1_139",181,"F120C_HUMAN","reviewed","Constitutive coactivator of PPAR-gamma-like protein 2 (Protein FAM120C) (Tumor antigen BJ-HCC-21)","FAM120C CXorf17","Homo sapiens (Human)",1096,"TISSUE SPECIFICITY: Expressed at low levels in a number of tissues. {ECO:0000269|PubMed:14585507}.","",""
"468","Q9NZB2","lcl|NW_011934575.1_cds_XP_011433717.1_139",179,"F120A_HUMAN","reviewed","Constitutive coactivator of PPAR-gamma-like protein 1 (Oxidative stress-associated Src activator) (Protein FAM120A)","FAM120A C9orf10 KIAA0183 OSSA","Homo sapiens (Human)",1118,"TISSUE SPECIFICITY: Ubiquitously expressed. Highly expressed in scirrhous-type gastric cancer tissues compared with normal gastric mucosa (at protein level). {ECO:0000269|PubMed:14585507, ECO:0000269|PubMed:19015244}.","",""
"469","Q9P7Z3","lcl|NW_011934575.1_cds_XP_011433606.1_138",177,"EFM4_SCHPO","reviewed","Protein-lysine N-methyltransferase efm4 (EC 2.1.1.-) (Elongation factor methyltransferase 4) (Secretion and early endocytosis protein 1 homolog)","see1 efm4 SPBC839.14c","Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)",238,"","",""
"470","Q9PVW8","lcl|NW_011934530.1_cds_XP_011441541.1_23",60,"SAL_SILAS","reviewed","Rhamnose-binding lectin (RBL) (Roe lectin) (SAL)","","Silurus asotus (Amur catfish) (Parasilurus asotus)",308,"TISSUE SPECIFICITY: Expressed in eggs, but not in liver.","",""
"471","Q9QXL2","lcl|NW_011934589.1_cds_XP_011438518.1_177",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"472","Q9QXL2","lcl|NW_011934589.1_cds_XP_011438979.1_178",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"473","Q9QXL2","lcl|NW_011934589.1_cds_XP_011438979.1_178",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"474","Q9QXL2","lcl|NW_011934589.1_cds_XP_011438979.1_178",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"475","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439050.1_179",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"476","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439050.1_179",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"477","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439050.1_179",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"478","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439663.1_180",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"479","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439663.1_180",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"480","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439663.1_180",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"481","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439739.1_181",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"482","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439739.1_181",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"483","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439739.1_181",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"484","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439278.1_182",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"485","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439278.1_182",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"486","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439278.1_182",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"487","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439365.1_183",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"488","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439365.1_183",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"489","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439365.1_183",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"490","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439443.1_184",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"491","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439443.1_184",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"492","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439443.1_184",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
